"","Connective","SENT_ID","chi_surp","OOV","seq_len","TARGET_WORD","freq","chi_surp_llama2Chinese7B","OOV_llama2Chinese7B","seq_len_llama2Chinese7B","Plausibility","Z_Surp","Z_Surp_llama"
"1173","ConnectiveH",93,7.97,1,38,"管教",3.41,4.21,1,24,"Plausible",-0.180235539900841,-0.587734751251639
"1174","ConnectiveH",94,5.57,1,37,"晒伤",3.22,0.54,1,27,"Implausible",-0.687399904357131,-1.34552911740626
"1175","ConnectiveN",95,3.39,0,37,"死",5.59,0,1,23,"Plausible",-1.14807420207159,-1.45703019580503
"1176","ConnectiveN",96,4.76,1,36,"不清楚",4.15,5.09,0,21,"Implausible",-0.858567877361129,-0.406029290157343
"1177","ConnectiveH",97,4.46,1,37,"袭击",4.75,2.63,0,24,"Plausible",-0.921963422918165,-0.913978647307306
"1179","ConnectiveN",99,6.46,1,37,"沮丧",4.11,7.46,0,23,"Plausible",-0.499326452537923,0.0833365539261578
"1180","ConnectiveN",100,12.7,0,39,"辞",3.96,14.78,0,26,"Implausible",0.81930089504843,1.59479561666507
"1181","ConnectiveH",101,0,1,37,"烧",4.46,0,1,24,"Plausible",-1.8644438668661,-1.45703019580503
"1182","ConnectiveH",102,8.3,1,38,"投诉",4.54,7.37,0,26,"Implausible",-0.110500439788101,0.0647530408596957
"1183","ConnectiveN",103,22.09,1,38,"不安全",4.58,7.19,1,26,"Plausible",2.80358147098366,0.0275860147267717
"1184","ConnectiveN",104,1.49,1,38,"通过",5.8,1.74,0,27,"Implausible",-1.54957932393282,-1.09774894318676
"1185","ConnectiveH",105,10.37,1,38,"前面的",3.72,9.25,1,25,"Plausible",0.326928824555449,0.452941980470236
"1186","ConnectiveH",106,5.55,1,39,"拦住",3.82,4.95,1,26,"Implausible",-0.691626274060933,-0.434936977149617
"1187","ConnectiveN",107,8.24,0,38,"皱",3.31,10.37,0,28,"Plausible",-0.123179548899508,0.684203476408431
"1188","ConnectiveN",108,13.17,1,38,"筋疲力尽",3.03,11.01,1,26,"Implausible",0.918620583087787,0.816352902658828
"1189","ConnectiveH",109,5.01,1,37,"骑车",3.58,3.42,0,22,"Plausible",-0.805738256063599,-0.750856699279472
"1190","ConnectiveH",110,3.78,1,38,"墨镜",3.48,1.89,0,24,"Implausible",-1.06565999284745,-1.06677642140933
"1191","ConnectiveN",111,1.15,1,39,"淹没",3.92,0.32,1,28,"Plausible",-1.62142760889746,-1.39095548267983
"1192","ConnectiveN",112,17.01,1,36,"拥堵",3.27,10.56,1,24,"Implausible",1.73008356621785,0.723435337326517
"1193","ConnectiveH",113,9.94,1,37,"撤离",4.25,12.1,0,24,"Plausible",0.236061875923697,1.04141989424153
"1194","ConnectiveH",114,10.36,0,38,"撞",4.54,10.43,0,24,"Implausible",0.324815639703548,0.696592485119405
"1195","ConnectiveN",115,5.56,1,37,"咳嗽",3.92,2.27,0,29,"Plausible",-0.689513089209032,-0.988312699573154
"1196","ConnectiveN",116,8.41,1,38,"抱怨",4.4,3.39,0,24,"Implausible",-0.0872554064171878,-0.757051203634959
"1197","ConnectiveH",117,11.71,1,39,"住院",4.05,15.21,0,27,"Plausible",0.610095594710211,1.68358351242706
"1199","ConnectiveN",119,7.03,1,37,"威士忌",3.36,16.51,1,28,"Plausible",-0.378874915979554,1.95201203449818
"1200","ConnectiveN",120,4.52,0,39,"高",5.75,8.79,0,23,"Implausible",-0.909284313806758,0.357959580352763
"1201","ConnectiveH",121,22.11,1,37,"莫西干头",1.08,18.28,1,27,"Plausible",2.80780784068747,2.31748779147193
"1202","ConnectiveH",122,13.8,1,39,"鼻青脸肿",0.46,12.29,1,32,"Implausible",1.05175122875756,1.08065175515962
"1203","ConnectiveN",123,16.69,1,38,"三明治",3.59,8.2,1,26,"Plausible",1.66246165095701,0.236134328028179
"1204","ConnectiveN",124,3.35,0,38,"高",5.75,0,1,24,"Implausible",-1.1565269414792,-1.45703019580503
"1205","ConnectiveH",125,3.72,0,38,"割",4.13,2.31,0,26,"Plausible",-1.07833910195885,-0.980053360432504
"1206","ConnectiveH",126,8.52,1,38,"迷路",3.77,5.7,1,24,"Implausible",-0.0640103730462746,-0.280074368262433
"1207","ConnectiveN",127,16.56,1,38,"否决",4.04,6.35,1,25,"Plausible",1.6349902478823,-0.145860107226874
"1208","ConnectiveN",128,6.93,1,39,"加入",5.34,7.12,0,27,"Implausible",-0.400006764498567,0.0131321712306345
"1209","ConnectiveH",129,7.78,1,37,"开车",4.57,6.86,0,23,"Plausible",-0.220386052086964,-0.0405535331835892
"1210","ConnectiveH",130,21.82,1,39,"欢欣鼓舞",3.04,16.25,1,27,"Implausible",2.74652547998233,1.89832633008395
"1211","ConnectiveN",131,1.26,0,39,"吓",4.69,2.26,0,24,"Plausible",-1.59818257552655,-0.990377534358316
"1212","ConnectiveN",132,12.45,0,36,"饿",4.58,12.26,0,28,"Implausible",0.7664712737509,1.07445725080413
"1213","ConnectiveH",133,12.33,1,36,"专业",5.45,16.93,0,22,"Plausible",0.741113055528086,2.038735095475
"1214","ConnectiveH",134,7.83,1,38,"退还",3.6,10.46,1,28,"Implausible",-0.209820127827458,0.702786989474893
"1215","ConnectiveN",135,8.19,1,38,"平静",4.34,3.15,0,26,"Plausible",-0.133745473159015,-0.806607238478858
"1216","ConnectiveN",136,6.09,1,38,"停课",3.52,0.81,1,27,"Implausible",-0.577514292058268,-1.28977857820687
"1217","ConnectiveH",137,14.12,1,37,"高兴",5,19.5,0,30,"Plausible",1.1193731440184,2.56939763526175
"1218","ConnectiveH",138,8,1,38,"定罪",3.95,5.47,1,29,"Implausible",-0.173895985345137,-0.32756556832117
"1219","ConnectiveN",139,14,1,38,"富有",4.47,0.32,1,27,"Plausible",1.09401492579559,-1.39095548267983
"1220","ConnectiveN",140,4.07,1,36,"找出",4.27,0.32,1,22,"Implausible",-1.00437763214231,-1.39095548267983
"1221","ConnectiveH",141,2.9,0,37,"红",4.95,0.91,0,22,"Plausible",-1.25162025981475,-1.26913023035525
"1222","ConnectiveH",142,4.71,1,37,"酸痛",3.31,2.03,0,24,"Implausible",-0.869133801620635,-1.03786873441705
"1223","ConnectiveN",143,0,1,38,"户外",4.01,0.32,1,27,"Plausible",-1.8644438668661,-1.39095548267983
"1224","ConnectiveN",144,6.37,1,38,"退还",3.6,10.89,1,29,"Implausible",-0.518345116205034,0.791574885236878
"1225","ConnectiveH",145,8.14,1,37,"安全",5.61,6.19,0,24,"Plausible",-0.14431139741852,-0.178897463789473
"1226","ConnectiveH",146,6.93,1,38,"取消",5.05,3.7,0,23,"Implausible",-0.400006764498567,-0.693041325294923
"1227","ConnectiveN",147,7.83,1,38,"担心",5.16,12.31,0,22,"Plausible",-0.209820127827458,1.08478142472995
"1228","ConnectiveN",148,8.19,1,37,"车辆",4.74,15.87,0,24,"Implausible",-0.133745473159015,1.81986260824778
"1229","ConnectiveH",149,6.97,1,39,"失败",5.11,6.76,0,26,"Plausible",-0.391554025090962,-0.0612018810352138
"1230","ConnectiveH",150,5.44,1,40,"独一无二",3.88,3.36,1,26,"Implausible",-0.714871307431846,-0.763245707990447
"1231","ConnectiveN",151,4.81,1,38,"新闻",5.58,2.41,0,25,"Plausible",-0.848001953101623,-0.95940501258088
"1232","ConnectiveN",152,6.54,0,38,"睡",4.96,9.68,0,25,"Implausible",-0.482420973722714,0.541729876232222
"1233","ConnectiveH",153,6.26,1,38,"容易",5.25,0,1,22,"Plausible",-0.541590149575948,-1.45703019580503
"1234","ConnectiveH",154,4.33,1,39,"绑架",4.52,2.73,0,23,"Implausible",-0.949434825992881,-0.893330299455681
"1235","ConnectiveN",155,4.7,0,38,"烧",4.46,2.48,0,22,"Plausible",-0.871246986472536,-0.944951169084742
"1236","ConnectiveN",156,17.13,1,39,"不走运",2.61,10.02,1,29,"Implausible",1.75544178444067,0.611934258927745
"1237","ConnectiveH",157,18.82,1,37,"牡蛎",3.18,14.7,1,26,"Plausible",2.11257002441197,1.57827693838377
"1238","ConnectiveH",158,15.94,0,38,"迟",4.31,12.97,0,25,"Implausible",1.50397278706442,1.22106052055067
"1239","ConnectiveN",159,8.19,0,37,"瘦",4.16,6.57,0,26,"Plausible",-0.133745473159015,-0.1004337419533
"1240","ConnectiveN",160,6.6,1,38,"接受",5.47,0,1,25,"Implausible",-0.469741864611307,-1.45703019580503
"1241","ConnectiveH",161,13.12,1,38,"专业",5.45,14.75,0,24,"Plausible",0.908054658828281,1.58860111230958
"1242","ConnectiveH",162,8.45,1,37,"舒服",4.56,9.66,0,22,"Implausible",-0.0788026670095832,0.537600206661897
"1243","ConnectiveN",163,8.59,0,37,"摔",4.2,5.06,0,32,"Plausible",-0.0492180790829661,-0.41222379451283
"1244","ConnectiveN",164,0,1,43,"昂贵",4.08,0.32,1,30,"Implausible",-1.8644438668661,-1.39095548267983
"1245","ConnectiveH",165,10.65,1,38,"高兴",5,7.51,0,23,"Plausible",0.386098000408683,0.09366072785197
"1246","ConnectiveH",166,3.45,1,38,"成功",5.48,0.35,0,25,"Implausible",-1.13539509296019,-1.38476097832434
"1247","ConnectiveN",167,5.37,1,37,"批评",5.05,8.46,0,24,"Plausible",-0.729663601395155,0.289820032442403
"1248","ConnectiveN",168,14.16,1,37,"斜坡",3.31,11.12,1,25,"Implausible",1.12782588342601,0.839066085295614
"1249","ConnectiveH",169,11.3,0,37,"乱",4.86,6.53,0,25,"Plausible",0.523455015782261,-0.10869308109395
"1250","ConnectiveH",170,2.89,0,38,"输",4.76,5.29,0,24,"Implausible",-1.25373344466665,-0.364732594454094
"1251","ConnectiveN",171,8.8,1,37,"警察",5.31,7.14,0,27,"Plausible",-0.00484119719304059,0.0172618408009593
"1252","ConnectiveN",172,7.11,1,37,"停止",5.05,9.48,0,27,"Implausible",-0.361969437164345,0.500433180528973
"1253","ConnectiveH",173,8.75,1,44,"适合",5.02,10.48,0,26,"Plausible",-0.0154071214525468,0.706916659045218
"1254","ConnectiveH",174,6.34,1,38,"聚会",4.44,10.17,0,24,"Implausible",-0.524684670760738,0.642906780705182
"1255","ConnectiveN",175,4.78,1,38,"烦人",3.26,2.58,1,28,"Plausible",-0.854341507657326,-0.924302821233118
"1256","ConnectiveN",176,9.29,1,39,"止痛药",3.12,4.6,1,27,"Implausible",0.0987048605501183,-0.507206194630303
"1257","ConnectiveH",177,13.63,1,39,"玫瑰",4.34,8.68,1,23,"Plausible",1.01582708627524,0.335246397715977
"1258","ConnectiveH",178,2.24,1,38,"画廊",3.84,3.25,1,27,"Implausible",-1.39109046004023,-0.785958890627234
"1259","ConnectiveN",179,3.2,1,37,"跑步",3.84,2.07,0,23,"Plausible",-1.18822471425772,-1.0296093952764
"1260","ConnectiveN",180,6.27,0,38,"干",5.52,5.39,0,29,"Implausible",-0.539476964724046,-0.34408424660247
"1261","ConnectiveE",1,10.65,0,41,"咬",4.45,9.18,0,31,"Implausible",0.386098000408683,0.438488136974099
"1262","ConnectiveN",2,4.69,1,38,"紧张",4.94,4.43,0,25,"Plausible",-0.873360171324437,-0.542308385978065
"1263","ConnectiveN",3,12.75,1,37,"撞破",3.33,10.06,1,26,"Implausible",0.829866819307936,0.620193598068395
"1264","ConnectiveE",4,16.11,1,41,"雨伞",3.78,14.82,1,29,"Plausible",1.53989692954674,1.60305495580572
"1265","ConnectiveE",5,8.3,0,41,"饿",4.58,9.17,0,28,"Implausible",-0.110500439788101,0.436423302188937
"1266","ConnectiveN",6,11.05,1,37,"改善",5.05,10.62,0,22,"Plausible",0.470625394484731,0.735824346037492
"1267","ConnectiveN",7,9.44,1,36,"受伤",4.95,10.17,0,22,"Implausible",0.130402633328636,0.642906780705182
"1268","ConnectiveE",8,13.42,1,38,"庆祝",4.68,11.91,0,25,"Plausible",0.971450204385317,1.00218803332345
"1269","ConnectiveE",9,11.51,1,40,"枯萎",3.22,6.56,1,26,"Implausible",0.567831897672187,-0.102498576738463
"1270","ConnectiveN",10,5.42,1,40,"掌声",3.97,0.66,0,28,"Plausible",-0.719097677135649,-1.32075109998431
"1271","ConnectiveN",11,8.96,0,37,"哭",4.84,10.54,0,25,"Implausible",0.0289697604373788,0.719305667756192
"1272","ConnectiveE",12,6.25,1,39,"难过",4.61,6.13,0,24,"Plausible",-0.543703334427849,-0.191286472500448
"1273","ConnectiveE",13,6.22,1,40,"监禁",4.21,5.63,1,25,"Implausible",-0.550042888983552,-0.294528211758571
"1274","ConnectiveN",14,9.86,0,38,"穷",4.34,7.87,0,27,"Plausible",0.219156397108487,0.167994780117818
"1275","ConnectiveN",15,9.36,1,39,"开心",4.96,11.85,0,26,"Implausible",0.113497154513427,0.989799024612473
"1276","ConnectiveE",16,20.33,0,41,"痒",3.86,16.35,0,30,"Plausible",2.43166093704905,1.91897467793558
"1277","ConnectiveE",17,9.7,0,40,"签",4.48,5.87,0,25,"Implausible",0.185345439478068,-0.244972176914672
"1278","ConnectiveN",18,5.76,0,37,"脏",4.05,2.57,0,27,"Plausible",-0.647249392171008,-0.92636765601828
"1279","ConnectiveN",19,9.79,0,42,"周",4.99,5.35,0,33,"Implausible",0.204364103145179,-0.352343585743119
"1280","ConnectiveE",20,3.67,0,39,"瘦",4.16,4.86,0,26,"Plausible",-1.08890502621836,-0.453520490216079
"1281","ConnectiveE",21,7.55,0,40,"抓",5.18,6.63,0,29,"Implausible",-0.268989303680692,-0.0880447332423256
"1282","ConnectiveN",22,3.51,0,38,"绊",3.38,0.29,0,29,"Plausible",-1.12271598384878,-1.39714998703532
"1283","ConnectiveN",23,11.89,1,39,"减少",5.17,12.46,0,22,"Implausible",0.648132922044433,1.11575394650738
"1284","ConnectiveE",24,3.83,1,40,"担心",5.16,4.59,0,24,"Plausible",-1.05509406858794,-0.509271029415465
"1285","ConnectiveE",25,5,1,41,"结束",5.39,0,1,25,"Implausible",-0.8078514409155,-1.45703019580503
"1286","ConnectiveN",26,4.38,1,38,"倒闭",4.09,2.04,0,24,"Plausible",-0.938868901733375,-1.03580389963189
"1287","ConnectiveN",27,4.79,0,38,"扔",4.4,5.1,0,26,"Implausible",-0.852228322805425,-0.403964455372181
"1288","ConnectiveE",28,5.14,1,40,"拒绝",5.09,0,1,27,"Plausible",-0.778266852988883,-1.45703019580503
"1289","ConnectiveE",29,8.79,1,40,"喝彩",3.36,4.95,1,29,"Implausible",-0.00695438204494213,-0.434936977149617
"1290","ConnectiveN",30,5.84,0,37,"戳",4.03,5.15,0,28,"Plausible",-0.630343913355798,-0.393640281446368
"1291","ConnectiveN",31,9.3,1,37,"杂草",3.53,9.08,1,25,"Implausible",0.10081804540202,0.417839789122475
"1292","ConnectiveE",32,7.66,1,40,"失望",4.69,8.33,0,25,"Plausible",-0.245744270309778,0.262977180235291
"1293","ConnectiveE",33,0,1,40,"负面",4.36,0,1,25,"Implausible",-1.8644438668661,-1.45703019580503
"1295","ConnectiveN",35,12.86,1,39,"训斥",3.1,9.1,1,28,"Implausible",0.853111852678849,0.4219694586928
"1296","ConnectiveE",36,10.24,1,41,"升职",3.4,15.07,0,23,"Plausible",0.299457421480733,1.65467582543478
"1297","ConnectiveE",37,13.66,1,40,"宿醉",2.48,13.4,1,26,"Implausible",1.02216664083095,1.30984841631265
"1298","ConnectiveN",38,2.41,1,37,"被捕",4.62,3.18,1,26,"Plausible",-1.35516631755791,-0.800412734123371
"1299","ConnectiveN",39,7.08,1,39,"生气",4.64,9.95,0,25,"Implausible",-0.368308991720048,0.597480415431608
"1300","ConnectiveE",40,5.96,1,40,"倒地",3.66,0.32,1,30,"Plausible",-0.604985695132984,-1.39095548267983
"1301","ConnectiveE",41,6.85,1,43,"孤独",4.37,6.79,0,29,"Implausible",-0.416912243313776,-0.0550073766797264
"1302","ConnectiveN",42,9.91,1,38,"注销",3.83,12.56,0,22,"Plausible",0.229722321367993,1.13640229435901
"1303","ConnectiveN",43,8.65,1,38,"取消",5.05,6.36,0,26,"Implausible",-0.0365389699715588,-0.143795272441712
"1304","ConnectiveE",44,0,1,39,"蜡烛",4.17,0,1,23,"Plausible",-1.8644438668661,-1.45703019580503
"1305","ConnectiveE",45,17.42,1,39,"庆祝",4.68,14.43,0,28,"Implausible",1.8167241451458,1.52252639918439
"1306","ConnectiveN",46,11.15,1,38,"开心",4.96,12.13,0,28,"Plausible",0.491757243003743,1.04761439859702
"1307","ConnectiveN",47,18.02,0,38,"累",4.5,17.35,0,27,"Implausible",1.94351523625987,2.12545815645182
"1308","ConnectiveE",48,11.98,0,39,"慌",3.81,14.11,0,25,"Plausible",0.667151585711543,1.45645168605919
"1309","ConnectiveE",49,8.02,1,43,"紧张",4.94,4.97,0,27,"Implausible",-0.169669615641335,-0.430807307579292
"1310","ConnectiveN",50,14.77,1,38,"罢工",4.42,1.24,0,23,"Plausible",1.25673015939198,-1.20099068244489
"1311","ConnectiveN",51,15.89,1,38,"骄傲",4.55,12.13,0,24,"Implausible",1.49340686280492,1.04761439859702
"1312","ConnectiveE",52,8.97,1,39,"感染",4.66,2.59,0,28,"Plausible",0.0310829452892799,-0.922237986447956
"1313","ConnectiveE",53,6.88,1,40,"拒绝",5.09,3.97,0,26,"Implausible",-0.410572688758073,-0.637290786095537
"1314","ConnectiveN",54,5.65,0,39,"酸",4.24,5.95,0,27,"Plausible",-0.670494425541921,-0.228453498633372
"1315","ConnectiveN",55,15.46,0,39,"吓",4.69,0,1,24,"Implausible",1.40253991417316,-1.45703019580503
"1316","ConnectiveE",56,7.85,1,39,"赶出",3.54,0.32,1,28,"Plausible",-0.205593758123656,-1.39095548267983
"1317","ConnectiveE",57,18.74,1,40,"喝倒彩",2.12,14.01,1,24,"Implausible",2.09566454559676,1.43580333820756
"1318","ConnectiveN",58,5.65,1,37,"拘留",4.21,6.13,0,23,"Plausible",-0.670494425541921,-0.191286472500448
"1319","ConnectiveN",59,4.19,0,39,"好",6.24,0,1,27,"Implausible",-0.979019413919497,-1.45703019580503
"1320","ConnectiveE",60,2.01,0,40,"脏",4.05,0.2,0,31,"Plausible",-1.43969371163396,-1.41573350010178
"1321","ConnectiveE",61,8.73,1,42,"解雇",4.06,3.97,1,28,"Implausible",-0.0196334911563491,-0.637290786095537
"1322","ConnectiveN",62,8.08,0,37,"火",4.65,7.1,0,25,"Plausible",-0.156990506529928,0.00900250166030948
"1323","ConnectiveN",63,12.62,1,37,"苍老",3.33,9.82,1,24,"Implausible",0.802395416233221,0.570637563224496
"1324","ConnectiveE",64,10.64,1,40,"不满意",3.74,6.89,0,28,"Plausible",0.383984815556782,-0.034359028828102
"1325","ConnectiveE",65,14.11,1,40,"紧张",4.94,16.09,0,27,"Implausible",1.1172599591665,1.86528897352135
"1326","ConnectiveN",66,13.8,1,39,"肌肉发达",3.2,6.35,1,27,"Plausible",1.05175122875756,-0.145860107226874
"1327","ConnectiveN",67,10.62,1,36,"流血",4.07,7.29,0,25,"Implausible",0.379758445852979,0.0482343625783961
"1328","ConnectiveE",68,10.68,1,40,"气喘",3.09,1.32,1,28,"Plausible",0.392437554964386,-1.18447200416359
"1329","ConnectiveE",69,4.94,0,39,"赢",5,0,1,24,"Implausible",-0.820530550026907,-1.45703019580503
"1330","ConnectiveN",70,3.3,1,37,"获释",3.88,5.8,1,26,"Plausible",-1.16709286573871,-0.259426020410809
"1331","ConnectiveN",71,7.18,0,38,"吐",4.41,7.75,0,27,"Implausible",-0.347177143201036,0.143216762695869
"1332","ConnectiveE",72,17.45,1,39,"精力充沛",2.4,9.84,1,25,"Plausible",1.8230636997015,0.574767232794821
"1333","ConnectiveE",73,10.74,0,39,"冷",4.63,9.45,0,29,"Implausible",0.405116664075794,0.494238676173485
"1334","ConnectiveN",74,5.56,1,39,"不舒服",3.56,1.39,0,25,"Plausible",-0.689513089209032,-1.17001816066745
"1335","ConnectiveN",75,9.3,1,37,"小费",3.34,7.37,1,25,"Implausible",0.10081804540202,0.0647530408596957
"1336","ConnectiveE",76,11.11,1,39,"兴奋",4.7,12.75,0,25,"Plausible",0.483304503596138,1.17563415527709
"1337","ConnectiveE",77,9.42,1,39,"迟到",4.08,0.32,1,26,"Implausible",0.126176263624834,-1.39095548267983
"1338","ConnectiveN",78,14.5,1,39,"失业",4.63,19.27,0,26,"Plausible",1.19967416839065,2.52190643520301
"1339","ConnectiveN",79,11.7,1,37,"炸薯条",2.38,10.57,1,25,"Implausible",0.607982409858309,0.72550017211168
"1340","ConnectiveE",80,18.03,1,41,"缩水",3.73,15.46,0,29,"Plausible",1.94562842111177,1.73520438205612
"1341","ConnectiveE",81,16.14,1,40,"煮过头",2.67,15.83,1,27,"Implausible",1.54623648410245,1.81160326910713
"1342","ConnectiveN",82,14.98,1,39,"漂亮",5.02,15.06,0,29,"Plausible",1.30110704128191,1.65261099064962
"1344","ConnectiveE",84,12.47,1,40,"接受",5.47,7.6,0,25,"Plausible",0.770697643454703,0.112244240918432
"1345","ConnectiveE",85,7.27,1,42,"无聊",4.42,5.76,0,26,"Implausible",-0.328158479533926,-0.267685359551459
"1346","ConnectiveN",86,1.85,0,35,"甜",4.25,2.61,0,26,"Plausible",-1.47350466926438,-0.918108316877631
"1347","ConnectiveN",87,8.51,0,39,"淹",3.4,6.08,0,31,"Implausible",-0.0661235578981758,-0.20161064642626
"1348","ConnectiveE",88,22.1,1,40,"更清晰",3.41,5.64,1,27,"Plausible",2.80569465583557,-0.292463376973408
"1350","ConnectiveN",90,18.44,1,37,"留校",3.18,9.84,1,22,"Plausible",2.03226900003972,0.574767232794821
"1351","ConnectiveN",91,8.64,1,40,"释放",4.78,14.38,0,28,"Implausible",-0.0386521548234599,1.51220222525857
"1353","ConnectiveH",93,8.35,1,38,"管教",3.41,6.51,1,25,"Implausible",-0.0999345155285952,-0.112822750664275
"1354","ConnectiveN",94,6.2,1,37,"晒伤",3.22,0.98,1,26,"Plausible",-0.554269258687355,-1.25467638685911
"1355","ConnectiveN",95,3.46,0,37,"死",5.59,0,1,24,"Implausible",-1.13328190810829,-1.45703019580503
"1356","ConnectiveH",96,5.82,1,37,"不清楚",4.15,6.17,0,23,"Plausible",-0.634570283059601,-0.183027133359798
"1357","ConnectiveH",97,4.76,1,38,"袭击",4.75,3.32,0,25,"Implausible",-0.858567877361129,-0.771505047131097
"1359","ConnectiveN",99,7.46,1,37,"沮丧",4.11,9.02,0,23,"Implausible",-0.288007967347803,0.4054507804115
"1360","ConnectiveH",100,10.91,0,39,"辞",3.96,12.2,0,26,"Plausible",0.441040806558114,1.06206824209316
"1361","ConnectiveH",101,0,1,37,"烧",4.46,0,1,24,"Implausible",-1.8644438668661,-1.45703019580503
"1362","ConnectiveN",102,7.14,1,38,"投诉",4.54,2.49,0,26,"Plausible",-0.355629882608641,-0.94288633429958
"1363","ConnectiveN",103,26.02,1,38,"不安全",4.58,7.46,1,26,"Implausible",3.63406311778084,0.0833365539261578
"1364","ConnectiveH",104,0.96,1,39,"通过",5.8,0.9,0,27,"Plausible",-1.66157812108359,-1.27119506514041
"1365","ConnectiveH",105,10.09,1,38,"前面的",3.72,8.53,1,25,"Implausible",0.267759648702215,0.30427387593854
"1366","ConnectiveN",106,6.22,1,39,"拦住",3.82,3.73,1,27,"Plausible",-0.550042888983552,-0.686846820939436
"1367","ConnectiveN",107,8.24,0,38,"皱",3.31,10.37,0,28,"Implausible",-0.123179548899508,0.684203476408431
"1368","ConnectiveH",108,14.22,1,38,"筋疲力尽",3.03,10.09,1,26,"Plausible",1.14050499253741,0.626388102423882
"1369","ConnectiveH",109,4.82,1,37,"骑车",3.58,3.49,0,22,"Implausible",-0.845888768249721,-0.736402855783335
"1370","ConnectiveN",110,3.68,1,38,"墨镜",3.48,1.96,0,24,"Plausible",-1.08679184136646,-1.05232257791319
"1371","ConnectiveN",111,1.41,1,37,"淹没",3.92,0.32,1,26,"Implausible",-1.56648480274803,-1.39095548267983
"1372","ConnectiveH",112,7.04,1,38,"拥堵",3.27,10.04,0,26,"Plausible",-0.376761731127653,0.61606392849807
"1373","ConnectiveH",113,9.69,1,37,"撤离",4.25,10.88,0,24,"Implausible",0.183232254626167,0.789510050451716
"1374","ConnectiveN",114,6.67,0,38,"撞",4.54,6.16,0,26,"Plausible",-0.454949570647998,-0.185091968144961
"1375","ConnectiveN",115,13,1,37,"咳嗽",3.92,9.36,0,29,"Implausible",0.882696440605467,0.475655163107023
"1376","ConnectiveH",116,10.82,1,37,"抱怨",4.4,8.11,0,24,"Plausible",0.422022142891003,0.217550814961717
"1377","ConnectiveH",117,11.82,1,39,"住院",4.05,17.03,0,27,"Implausible",0.633340628081124,2.05938344332662
"1379","ConnectiveN",119,7.44,1,38,"威士忌",3.36,6.82,1,28,"Implausible",-0.292234337051605,-0.048812872324239
"1380","ConnectiveH",120,6.54,0,39,"高",5.75,10.23,0,23,"Plausible",-0.482420973722714,0.655295789416157
"1381","ConnectiveH",121,23.12,1,37,"莫西干头",1.08,21.88,1,29,"Implausible",3.02123951072949,3.06082831413041
"1382","ConnectiveN",122,6.56,1,38,"鼻青脸肿",0.46,4.39,1,31,"Plausible",-0.478194604018911,-0.550567725118715
"1383","ConnectiveN",123,17.02,1,38,"三明治",3.59,8.86,1,26,"Implausible",1.73219675106975,0.372413423848901
"1384","ConnectiveH",124,2.22,0,38,"高",5.75,0,1,24,"Plausible",-1.39531682974404,-1.45703019580503
"1385","ConnectiveH",125,4.26,0,39,"割",4.13,3.78,0,25,"Implausible",-0.964227119956189,-0.676522647013624
"1386","ConnectiveN",126,9.72,1,38,"迷路",3.77,7.81,1,24,"Plausible",0.189571809181871,0.155605771406843
"1387","ConnectiveN",127,17.41,1,38,"否决",4.04,9.76,1,25,"Implausible",1.8146109602939,0.558248554513521
"1388","ConnectiveH",128,7.1,1,38,"加入",5.34,9.22,0,25,"Plausible",-0.364082622016246,0.446747476114749
"1389","ConnectiveH",129,7.69,1,37,"开车",4.57,4.79,0,24,"Implausible",-0.239404715754075,-0.467974333712216
"1390","ConnectiveN",130,16.63,1,40,"欢欣鼓舞",3.04,11.07,1,27,"Plausible",1.6497825418456,0.828741911369802
"1391","ConnectiveN",131,1.71,0,38,"吓",4.69,1.62,0,23,"Implausible",-1.503089257191,-1.12252696060871
"1392","ConnectiveH",132,12.75,0,36,"饿",4.58,11.57,0,26,"Plausible",0.829866819307936,0.931983650627925
"1393","ConnectiveH",133,11.17,1,37,"专业",5.45,15.54,0,23,"Implausible",0.495983612707545,1.75172306033742
"1394","ConnectiveN",134,5,1,38,"退还",3.6,4.48,1,28,"Plausible",-0.8078514409155,-0.531984212052252
"1395","ConnectiveN",135,7.92,1,38,"平静",4.34,4.62,0,25,"Implausible",-0.190801464160347,-0.503076525059978
"1396","ConnectiveH",136,3.52,1,39,"停课",3.52,2.37,1,26,"Plausible",-1.12060279899688,-0.967664351721529
"1397","ConnectiveH",137,14.12,1,37,"高兴",5,19.5,0,30,"Implausible",1.1193731440184,2.56939763526175
"1398","ConnectiveN",138,8.12,1,38,"定罪",3.95,4.78,1,29,"Plausible",-0.148537767122323,-0.470039168497379
"1399","ConnectiveN",139,14,1,38,"富有",4.47,0.32,1,27,"Implausible",1.09401492579559,-1.39095548267983
"1400","ConnectiveH",140,4.07,1,35,"找出",4.27,0.32,1,21,"Plausible",-1.00437763214231,-1.39095548267983
"1401","ConnectiveH",141,4,0,37,"红",4.95,1.57,0,23,"Implausible",-1.01916992610562,-1.13285113453453
"1402","ConnectiveN",142,6.47,1,38,"酸痛",3.31,1.85,0,26,"Plausible",-0.497213267686022,-1.07503576054998
"1403","ConnectiveN",143,0,1,38,"户外",4.01,0.32,1,27,"Implausible",-1.8644438668661,-1.39095548267983
"1404","ConnectiveH",144,7.71,1,40,"退还",3.6,11.1,1,30,"Plausible",-0.235178346050272,0.83493641572529
